timestamp,source,message
2024-11-25T14:40:46.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:40:46.065Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:35:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:35:33.163Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:37:33.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:37:33.371Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T14:44:47.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T14:44:47.462Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:48:02.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:48:02.794Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:58:19.000Z,hq-osm-t03,"hq-osm-t03 icinga-vspheredb[903]: [db] SQLSTATE[HY000]: General error: 2006 MySQL server has gone away, query was: DELETE FROM vspheredb_daemonlog WHERE (ts_create < 1732456699000)"
2024-11-25T13:58:23.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:58:23.688Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:44:01.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:44:01.089Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:47:02.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:47:02.701Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:56:18.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:56:18.407Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:57:18.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:57:18.493Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
2024-11-25T13:16:01.000Z,hq-osm-t03,"hq-osm-t03 prometheus[918]: ts=2024-11-25T13:16:01.667Z caller=dedupe.go:112 component=remote level=error remote_name=29bceb url=http://10.10.101.115:9090/api/v1/write msg=""non-recoverable error"" count=500 exemplarCount=0 err=""server returned HTTP status 400 Bad Request: out of order sample"""
